"인셉션","크리스토퍼 놀란","워너 브러더스 픽쳐스","NULL","장편","미국","528 ","5,926,948 ","드라마","12세이상관람가"
"인셉션","크리스토퍼 놀란","레젼데리 픽쳐스","NULL","장편","미국","528 ","5,926,948 ","드라마","12세이상관람가"
"레미제라블","톰 후퍼","유니버설픽쳐스인터내셔널 코리아(유)","NULL","장편","미국","696 ","5,911,890 ","드라마","12세이상관람가"
"신과함께-죄와 벌","김용화","리얼라이즈픽쳐스(주)","NULL","장편","한국","1,912 ","5,871,447 ","판타지","12세이상관람가"
"신과함께-죄와 벌","김용화","(주)덱스터스튜디오","NULL","장편","한국","1,912 ","5,871,447 ","판타지","12세이상관람가"
"미션 임파서블 3","J.J. 에이브럼스","파라마운트 픽쳐스","NULL","장편","미국","0 ","5,740,789 ","액션","15세관람가"
"미션 임파서블 3","J.J. 에이브럼스","크루즈/와그너 프로덕션","NULL","장편","미국","0 ","5,740,789 ","액션","15세관람가"
"가문의 위기(가문의 영광2)","정용기","(주)태원엔터테인먼트","NULL","장편","한국","0 ","5,635,266 ","코미디","15세관람가"
"숨바꼭질","허정","(주)드림캡쳐","NULL","장편","한국","779 ","5,602,543 ","스릴러","15세이상관람가"
"덕혜옹주","허진호","(주)하이브미디어코프","NULL","장편","한국","964 ","5,593,551 ","사극","12세이상관람가"
"덕혜옹주","허진호","(주)영화사호필름 ","NULL","장편","한국","964 ","5,593,551 ","사극","12세이상관람가"
"덕혜옹주","허진호","(주)디씨지플러스","NULL","장편","한국","964 ","5,593,551 ","사극","12세이상관람가"
"더 테러 라이브","김병우","(주)씨네이천","NULL","장편","한국","743 ","5,583,596 ","범죄","15세이상관람가"
"쥬라기 월드","콜린 트레보로우","유니버설픽쳐스인터내셔널 코리아(유)","NULL","장편","미국","1,290 ","5,546,792 ","액션","12세이상관람가"
"의형제","장훈","(주)쇼박스","NULL","장편","한국","572 ","5,507,106 ","드라마","15세이상관람가"
"의형제","장훈","(주)다세포클럽","NULL","장편","한국","572 ","5,507,106 ","드라마","15세이상관람가"
"의형제","장훈","루비콘픽쳐스㈜","NULL","장편","한국","572 ","5,507,106 ","드라마","15세이상관람가"
"감시자들","조의석","영화사 집","NULL","장편","한국","949 ","5,496,547 ","범죄","15세이상관람가"
"감시자들","김병서","영화사 집","NULL","장편","한국","949 ","5,496,547 ","범죄","15세이상관람가"
"2012","롤랜드 에머리히","센트로폴리스 엔터테인먼트","NULL","장편","미국","789 ","5,462,953 ","SF","12세이상관람가"
"닥터 스트레인지","스콧 데릭슨","월트디즈니컴퍼니코리아(주)","NULL","장편","미국","1,503 ","5,446,239 ","액션","12세이상관람가"
"검은 사제들","장재현","영화사 집","NULL","장편","한국","1,088 ","5,440,945 ","미스터리","15세이상관람가"
