"재심","김태윤","(주)이디오플랜","2","장편","한국","935 ","19263100637","드라마","15세이상관람가"
"박열","이준익","(유)박열문화전문회사","7","장편","한국","1,176 ","18093543795","드라마","12세이상관람가"
"모아나","론 클레멘츠","월트디즈니컴퍼니코리아 유한책임회사","1","장편","미국","953 ","18055062307","애니메이션","전체관람가"
"모아나","존 머스커","월트디즈니컴퍼니코리아 유한책임회사","1","장편","미국","953 ","18055062307","애니메이션","전체관람가"
"마스터","조의석","영화사 집","1","장편","한국","1,501 ","18266731200","액션","15세이상관람가"
"원더 우먼","팻티 젠킨스","워너브러더스 코리아(주)","6","장편","미국","1,034 ","17468588886","액션","12세이상관람가"
"겟 아웃","조던 필레","유니버설픽쳐스인터내셔널 코리아(유)","6","장편","미국","945 ","17431570075","공포(호러)","15세이상관람가"
"로건","제임스 맨골드","이십세기폭스코리아(주)","3","장편","미국","954 ","17590962723","액션","청소년관람불가"
"혹성탈출: 종의 전쟁","맷 리브스","이십세기폭스코리아(주)","8","장편","미국","1,017 ","16851234778","액션","12세이상관람가"
"1987","장준환","(주)우정필름","1","장편","한국","1,299 ","15256731037","드라마","15세이상관람가"
"애나벨 : 인형의 주인","데이비드 F. 샌드버그","워너브러더스 코리아(주)","8","장편","미국","1,006 ","15526858738","공포(호러)","15세이상관람가"
"노무현입니다","이창재","영화사 풀","6","장편","한국","775 ","14554935612","다큐멘터리","12세이상관람가"
"저스티스 리그","잭 스나이더","워너브러더스 코리아(주)","11","장편","미국","1,308 ","14629693795","액션","12세이상관람가"
"킬러의 보디가드","패트릭 휴즈","(유)조이앤시네마","9","장편","미국","482 ","14020395800","액션","15세이상관람가"
"콩: 스컬 아일랜드","조던 복트-로버츠","워너브러더스 코리아(주)","3","장편","미국","984 ","13951644383","액션","12세이상관람가"
"23 아이덴티티","M. 나이트 샤말란","유니버설픽쳐스인터내셔널 코리아(유)","3","장편","미국","952 ","13609456135","스릴러","15세이상관람가"
"임금님의 사건수첩","문현성","(주)영화사람","5","장편","한국","1,054 ","12648793723","코미디","12세이상관람가"
"임금님의 사건수첩","문현성","씨제이이앤엠(주)","5","장편","한국","1,054 ","12648793723","코미디","12세이상관람가"
"임금님의 사건수첩","문현성","(주)더타워픽쳐스","5","장편","한국","1,054 ","12648793723","코미디","12세이상관람가"
"부라더","장유정","(주)홍필름","11","장편","한국","889 ","11590908298","코미디","12세이상관람가"
"부라더","장유정","(주)수필름","11","장편","한국","889 ","11590908298","코미디","12세이상관람가"
"기억의 밤","장항준","(주)비에이엔터테인먼트","12","장편","한국","751 ","10646654660","미스터리","15세이상관람가"
"해피 데스데이","크리스토퍼 랜던","유니버설픽쳐스인터내셔널 코리아(유)","11","장편","미국","714 ","11003095402","공포(호러)","15세이상관람가"
"브이아이피","박훈정","(주)영화사 금월","9","장편","한국","996 ","10956621835","범죄","청소년관람불가"
"브이아이피","박훈정","(주)페퍼민트앤컴퍼니","9","장편","한국","996 ","10956621835","범죄","청소년관람불가"
"특별시민","박인제","(주)팔레트픽처스","5","장편","한국","1,154 ","10494768945","드라마","15세이상관람가"
"에이리언: 커버넌트","리들리 스콧","이십세기폭스코리아(주)","5","장편","미국","841 ","10745826264","SF","15세이상관람가"
"장산범","허정","(주)드림캡쳐","9","장편","한국","711 ","10332117083","미스터리","15세이상관람가"
"악녀","정병길","(주)앞에있다","6","장편","한국","685 ","9730720144","액션","청소년관람불가"
"해빙","이수연","위더스필름(주)","3","장편","한국","915 ","9879737822","스릴러","15세이상관람가"
"해빙","이수연","(주)영화사불","3","장편","한국","915 ","9879737822","스릴러","15세이상관람가"
"라라랜드","다미엔 차젤레","판씨네마(주)","12","장편","미국","727 ","9822070162","드라마","12세이상관람가"
"하루","조선호","(주)라인필름","6","장편","한국","781 ","9068009842","스릴러","15세이상관람가"
"지오스톰","딘 데블린","워너브러더스 코리아(주)","11","장편","미국","854 ","8480864614","액션","12세이상관람가"
"지오스톰","대니 캐넌","워너브러더스 코리아(주)","11","장편","미국","854 ","8480864614","액션","12세이상관람가"
"스타워즈: 라스트 제다이","라이언 존슨","월트디즈니컴퍼니코리아 유한책임회사","12","장편","미국","1,107 ","8535876061","액션","12세이상관람가"
"불한당: 나쁜 놈들의 세상","변성현","씨제이이앤엠(주)","6","장편","한국","860 ","7587004625","범죄","청소년관람불가"
"불한당: 나쁜 놈들의 세상","변성현","폴룩스픽쳐스(주)","6","장편","한국","860 ","7587004625","범죄","청소년관람불가"
"그것","안드레스 무시에티","워너브러더스 코리아(주)","9","장편","미국","837 ","7331422607","공포(호러)","15세이상관람가"
"오리엔트 특급 살인","케네스 브래너","이십세기폭스코리아(주)","12","장편","미국","707 ","6636205163","드라마","12세이상관람가"
"대립군","정윤철","리얼라이즈픽쳐스(주)","6","장편","한국","809 ","6276963402","드라마","15세이상관람가"
"대립군","정윤철","이십세기폭스 인터내셔널 프로덕션","6","장편","한국","809 ","6276963402","드라마","15세이상관람가"
"대립군","정윤철","(주)베르디미디어","6","장편","한국","809 ","6276963402","드라마","15세이상관람가"
"대립군","정윤철","(주)블러썸픽쳐스","6","장편","한국","809 ","6276963402","드라마","15세이상관람가"
"베이비 드라이버","에드가 라이트","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","9","장편","영국","778 ","6688509214","액션","15세이상관람가"
"위대한 쇼맨","마이클 그레이시","이십세기폭스코리아(주)","1","장편","미국","702 ","6662855200","드라마","12세이상관람가"
"뽀로로 극장판 공룡섬 대모험","김현호","(주)오콘","12","장편","한국","803 ","5826094600","애니메이션","전체관람가"
"뽀로로 극장판 공룡섬 대모험","윤제완","(주)오콘","12","장편","한국","803 ","5826094600","애니메이션","전체관람가"
"레지던트 이블: 파멸의 날","폴 W.S. 앤더슨","유니버설픽쳐스인터내셔널 코리아(유)","2","장편","미국","599 ","6422202365","액션","청소년관람불가"
"공각기동대 : 고스트 인 더 쉘","루퍼트 샌더스","롯데쇼핑㈜롯데엔터테인먼트","4","장편","미국","807 ","6285970884","SF","15세이상관람가"
"트롤","마이크 미첼","드림웍스 애니메이션","3","장편","미국","622 ","5011161500","애니메이션","전체관람가"
"트롤","월트 도른","드림웍스 애니메이션","3","장편","미국","622 ","5011161500","애니메이션","전체관람가"
"패신저스","모튼 틸덤","유니버설픽쳐스인터내셔널 코리아(유)","1","장편","미국","608 ","5467466918","어드벤처","12세이상관람가"
"씽","가스 제닝스","유니버설픽쳐스인터내셔널 코리아(유)","1","장편","미국","795 ","5061657600","애니메이션","전체관람가"
"아빠는 딸","김형협","영화사김치(주)","4","장편","한국","520 ","5047634395","코미디","12세이상관람가"
"컨택트","드니 빌뇌브","유니버설픽쳐스인터내셔널 코리아(유)","2","장편","미국","605 ","5174020721","SF","12세이상관람가"
